date,month,day,year,total_precip,max_air_temp,min_air_temp,avg_air_temp,max_wind_speed,max_dew_point,min_dew_point
2002-05-14,5,14,2002,0,72.3,45.3,60.2,14.1,NA,NA
2002-05-15,5,15,2002,0,77.2,53.2,65.5,18.4,NA,NA
2002-05-16,5,16,2002,0.45,74.9,58.6,64.5,15,NA,NA
2002-05-17,5,17,2002,1.05,63.5,40.8,50.7,17.5,NA,NA
2002-05-18,5,18,2002,0,64,36.5,50.9,12.9,NA,NA
2002-05-19,5,19,2002,0,66.7,42.5,55.9,18.4,NA,NA
2002-05-20,5,20,2002,0,66.2,40.4,54.6,12.2,NA,NA
2002-05-21,5,21,2002,0,65.2,40.9,53.5,15.4,NA,NA
2002-05-22,5,22,2002,0,76.8,49.4,63.2,15.9,NA,NA
2002-05-23,5,23,2002,0.01,76,59.5,67.4,17.4,NA,NA
2002-05-24,5,24,2002,0.55,66.3,54,61.4,12,NA,NA
2002-05-25,5,25,2002,0.11,66.3,51.7,60.8,17.7,NA,NA
2002-05-26,5,26,2002,0,77,48.9,63.9,10.2,NA,NA
2002-05-27,5,27,2002,0.01,79.7,59.4,69.8,11.6,NA,NA
2002-05-28,5,28,2002,0,77.8,62.4,69.7,8.8,NA,NA
2002-05-29,5,29,2002,0.02,81,65.1,70.8,11.4,NA,NA
2002-05-30,5,30,2002,0,85.7,62.7,74.4,10.2,NA,NA
2002-05-31,5,31,2002,0,90.1,65.9,78.6,13.2,NA,NA
2002-06-01,6,1,2002,0,89.6,69.1,80,14.3,NA,NA
2002-06-02,6,2,2002,0,89.2,72.5,80.4,15.6,NA,NA
2002-06-03,6,3,2002,0,89.6,72.5,80.5,18.6,NA,NA
2002-06-04,6,4,2002,0,87.9,67,76,19.3,NA,NA
2002-06-05,6,5,2002,0.08,70.8,62.6,65.8,8.4,NA,NA
2002-06-06,6,6,2002,0,80,60.1,68.8,11.3,NA,NA
2002-06-07,6,7,2002,0,81.4,57,70.2,11.8,NA,NA
2002-06-08,6,8,2002,0,85.3,61.2,73.8,10.9,NA,NA
2002-06-09,6,9,2002,0,84.6,63.6,74.9,9.3,NA,NA
2002-06-10,6,10,2002,0.28,84.3,69.4,75.6,13.8,NA,NA
2002-06-11,6,11,2002,1.92,85.7,66.8,74.9,19.1,NA,NA
2002-06-12,6,12,2002,0.97,86.4,67.3,75.9,14.5,NA,NA
2002-06-13,6,13,2002,0,81.2,66.7,74.5,15.6,NA,NA
2002-06-14,6,14,2002,0,73.2,58.5,66.6,20.4,NA,NA
2002-06-15,6,15,2002,0,82,57.8,70.5,15.7,NA,NA
2002-06-16,6,16,2002,0,78.5,59.1,69.4,11.8,NA,NA
2002-06-17,6,17,2002,0,81.7,54.2,69.6,11.4,NA,NA
2002-06-18,6,18,2002,0,85.2,65.5,75.5,12.5,NA,NA
2002-06-19,6,19,2002,0,88,67.3,78,13.2,NA,NA
2002-06-20,6,20,2002,0,91.1,69.7,80.6,10.4,NA,NA
2002-06-21,6,21,2002,0,91.4,70.4,81.2,11.6,NA,NA
2002-06-22,6,22,2002,0,91.4,69,80.5,9.8,NA,NA
2002-06-23,6,23,2002,0,89.1,66.2,79,13.2,NA,NA
2002-06-24,6,24,2002,0,90.5,69,80.3,9.5,NA,NA
2002-06-25,6,25,2002,0.01,88.3,71.5,79.4,12.5,NA,NA
2002-06-26,6,26,2002,0,88.5,68.7,78.6,12.7,NA,NA
2002-06-27,6,27,2002,0,90.2,69.7,79.3,13.1,NA,NA
2002-06-28,6,28,2002,0,91,66.2,78.9,10.6,NA,NA
2002-06-29,6,29,2002,0,93.7,71.5,82.9,10.7,NA,NA
2002-06-30,6,30,2002,0,91,72.8,81.3,18.3,NA,NA
2002-07-01,7,1,2002,0,92,70.1,81.5,14.5,NA,NA
2002-07-02,7,2,2002,0.47,90.1,68.4,78.3,16.8,NA,NA
2002-07-03,7,3,2002,0,90.1,68.5,76.1,17.5,NA,NA
2002-07-04,7,4,2002,0.01,91.1,67.9,78.8,13.8,NA,NA
2002-07-05,7,5,2002,0,93.1,71.5,82.8,8.9,NA,NA
2002-07-06,7,6,2002,1.21,95.6,72.2,81.4,24.9,NA,NA
